Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-27,168.74326749995933,170.1477569796767,168.32387919051973,169.26995849609375,4599500,0.0,0.0
2024-09-30,169.4455475813001,169.70889313429365,168.4507130610737,168.92861938476562,6296600,0.0,0.0
2024-10-01,168.96761680245584,169.7088685718579,167.9532566101354,168.7725372314453,7130600,0.0,0.0
2024-10-02,167.7679526653699,168.19710394215548,166.86089509783181,167.68017578125,6212700,0.0,0.0
2024-10-03,167.14371815172984,167.14371815172984,165.5831858157544,165.92454528808594,4794300,0.0,0.0
2024-10-04,164.68587470915904,165.89528465287955,164.11041381265085,164.7151336669922,6002800,0.0,0.0
2024-10-07,164.9882336617779,165.39787396997914,162.75470057642914,162.99853515625,6325300,0.0,0.0
2024-10-08,162.73520287267,164.4322820061991,162.16950486733313,164.0128936767578,7473000,0.0,0.0
2024-10-09,164.2274695183062,165.62219615901816,163.85683619784555,165.09552001953125,8758800,0.0,0.0
2024-10-10,164.63712194366389,165.60269741755684,164.21771870029494,164.78341674804688,6932300,0.0,0.0
2024-10-11,165.2808294705268,167.18273611694082,164.80290836143573,166.87062072753906,7036500,0.0,0.0
2024-10-14,166.80235547482982,168.5774633913021,166.5292619492187,168.25559997558594,5909000,0.0,0.0
2024-10-15,168.62623670984945,170.596424226799,168.55797076829919,169.2894744873047,7172200,0.0,0.0
2024-10-16,167.64116077983454,168.33364267587712,166.67557045322505,168.1288299560547,6117000,0.0,0.0
2024-10-17,167.9337559848746,169.39676356236734,167.52411564907456,168.0312957763672,7045600,0.0,0.0
2024-10-18,167.07671499753607,168.95056779718348,165.27154448530285,168.0381622314453,8372500,1.007,0.0
2024-10-21,167.74383251109478,168.23436893846255,165.26171938621243,166.33108520507812,5522500,0.0,0.0
2024-10-22,165.37946543293216,167.49857151326466,165.37946543293216,166.48806762695312,7511400,0.0,0.0
2024-10-23,166.3408998235104,166.94916018224168,165.5364129245584,166.37033081054688,4837800,0.0,0.0
2024-10-24,166.21336483483685,166.743152571002,165.73263373646242,166.40957641601562,5861200,0.0,0.0
2024-10-25,165.72281976067333,166.19373052495888,164.8594708844971,165.03607177734375,4877900,0.0,0.0
2024-10-28,166.07601644058772,166.44882892653152,165.19305683386042,166.09564208984375,5753800,0.0,0.0
2024-10-29,165.66396648380868,165.66396648380868,163.67238974260266,164.00595092773438,5681000,0.0,0.0
2024-10-30,163.92746628955425,164.15312383359586,162.81886409876202,163.01507568359375,5518100,0.0,0.0
2024-10-31,162.62262816817133,163.87840020267586,161.96531116339034,162.05360412597656,6056500,0.0,0.0
2024-11-01,162.1811603605304,163.20148457014463,161.86722481371538,161.9751434326172,5454800,0.0,0.0
2024-11-04,162.5833913865893,163.12298443974572,161.46496895367585,161.95550537109375,5130200,0.0,0.0
2024-11-05,161.21970785757853,163.17204827422822,161.21970785757853,162.6226348876953,4397400,0.0,0.0
2024-11-06,162.47547507322858,162.89732921258062,156.78524955672904,158.0017852783203,11473700,0.0,0.0
2024-11-07,158.8945707266506,160.84689618314349,158.42364496439478,160.31712341308594,9056700,0.0,0.0
2024-11-08,160.9155748321616,164.57497241162645,160.82726689749524,164.53573608398438,7506200,0.0,0.0
